all_names,mean_BYsp,sd_BYsp,mean_BYgn,sd_BYgn,med_BYgn,mean_BYfm,sd_BYfm,mean_BYgnfm,sd_BYgnfm,mean_GWDBYspgnfm,sd_GWDBYspgnfm,mean_GWDBYgnfm,sd_GWDBYgnfm,mean_GWDBYgn,sd_GWDBYgn,mean_GWDspgnfm,sd_GWDspgnfm,mean_GWDgnfm,sd_GWDgnfm,mean_GWDBYgnfm_CAT,sd_GWDBYgnfm_CAT
bois bourrique,,,0.8249999999999996,0.0,0.825,0.8249999999999996,0.0,0.8249999999999996,0.0,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,,,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois bourro,0.6999999999999998,0.0,0.6884210526315787,0.023036964956043172,0.7,0.7498630136986298,0.15103915116740885,0.6884210526315787,0.023036964956043172,0.6666666666666665,0.0708232617216773,0.678666666666667,0.0941339098036177,0.678666666666667,0.0941339098036177,0.6666666666666665,0.0708232617216773,0.678666666666667,0.0941339098036177,0.76,0.0941339098036177
bois brulant,,,0.45,0.0,0.45,0.4692857142857139,0.18047268383439533,0.45,0.0,0.420976851851852,0.0941339098036177,0.420976851851852,0.0941339098036177,0.420976851851852,0.0941339098036177,0.419269607843137,0.0941339098036177,0.419269607843137,0.0941339098036177,0.44375,0.0941339098036177
bois ca,,,,,,0.7498630136986298,0.15103915116740885,0.7498630136986298,0.15103915116740885,0.75,0.0708232617216773,0.819833333333333,0.0941339098036177,0.819833333333333,0.0941339098036177,0.75,0.0708232617216773,0.819833333333333,0.0941339098036177,0.662793604651163,0.12340172424716199
bois cabrit,0.71,0.0,0.7072727272727273,0.004670993664969154,0.71,0.8084315068493149,0.18519360558690456,0.7871363636363635,0.11200952683568471,0.6337960317460317,0.09611963192415234,0.568081746031746,0.10388984795146579,0.6006174809144306,0.12177294454968979,0.6337960317460317,0.09611963192415234,0.568081746031746,0.10388984795146579,0.6751747781891057,0.13574620476964624
bois cabrite,,,0.7072727272727273,0.004670993664969154,0.71,,,0.7072727272727273,0.004670993664969154,,,,,,,,,,,,
bois caca,0.8249999999999996,0.0,0.8249999999999996,0.0,0.825,0.7488333333333331,0.012122064363978792,0.7488333333333331,0.012122064363978792,0.6564774514572874,0.15060714898066993,0.6559361844264167,0.14408645215956858,0.695,0.0941339098036177,0.655149531942978,0.14839940793593795,0.6551371905844227,0.14334546377290724,0.6376677381963933,0.1676025615878267
bois cachiman,,,0.45,0.0,0.45,0.5915384615384617,0.2136916062088134,0.45,0.0,0.55,0.0708232617216773,0.5119,0.0941339098036177,0.5119,0.0941339098036177,0.55,0.0708232617216773,0.518777777777778,0.0941339098036177,0.5048333333333329,0.0941339098036177
bois cachon,,,,,,0.4557142857142856,0.005070925528371146,0.4557142857142856,0.005070925528371146,0.52,0.0941339098036177,0.52,0.0941339098036177,0.52,0.0941339098036177,0.52,0.0941339098036177,0.52,0.0941339098036177,0.5,0.0941339098036177
bois cachon marron,,,0.7050000000000001,,0.7050000000000001,0.34875,0.08385254915624213,0.7050000000000001,0.08385254915624213,0.65,0.0708232617216773,0.7008650793650789,0.0941339098036177,0.7008650793650789,0.0941339098036177,0.65,0.0708232617216773,0.7000380952380949,0.0941339098036177,0.685,0.0941339098036177
bois caiman,0.675,0.0,0.7866666666666666,0.0,0.7866666666666666,0.7632712614155248,0.14711813345175215,0.7866666666666666,0.021252174145578107,0.7313658047945208,0.08947178018722962,0.7556419901065451,0.0941339098036177,0.7556419901065451,0.0941339098036177,0.7609069823307526,0.0941339098036177,0.760919224406062,0.0941339098036177,0.7398333333333333,0.0941339098036177
bois caleyon,,,,,,0.7498630136986298,0.15103915116740885,0.7498630136986298,0.15103915116740885,0.755333333333333,0.0941339098036177,0.755333333333333,0.0941339098036177,0.755333333333333,0.0941339098036177,0.755333333333333,0.0941339098036177,0.755333333333333,0.0941339098036177,0.662793604651163,0.12340172424716199
bois campeche,0.745,0.0,0.6774615384615386,0.053483075402474746,0.6525000000000001,0.7390981735159817,0.1695917996104241,0.6774615384615386,0.053483075402474746,0.7781648687334171,0.0824785857626475,0.773414868733417,0.0941339098036177,0.773414868733417,0.0941339098036177,0.7758703643578645,0.0824785857626475,0.7711203643578645,0.0941339098036177,0.759392857142857,0.0941339098036177
bois canol,0.45000000000000007,0.0,0.45000000000000007,0.0,0.45,0.4557142857142856,0.005070925528371146,0.45000000000000007,0.0,0.4559375,0.0708232617216773,0.394552976190476,0.0941339098036177,0.394552976190476,0.0941339098036177,0.4559375,0.0708232617216773,0.394552976190476,0.0941339098036177,0.48,0.0941339098036177
bois canon,0.33,0.0,0.33,0.0,0.33,0.42545454545454553,0.10039101044593077,0.33,0.0,0.5667940203273779,0.12340172424716199,0.5667940203273779,0.12340172424716199,,,0.566926178609433,0.12340172424716199,0.566926178609433,0.12340172424716199,0.49728571428571394,0.12340172424716199
bois canot,0.39,0.0,0.39,0.0,0.39,0.4405844155844156,0.052730967987150955,0.39,0.0,0.511365760163689,0.09711249298441965,0.48067349825892697,0.10876781702538985,0.394552976190476,0.0941339098036177,0.5114318393047165,0.09711249298441965,0.4807395773999545,0.10876781702538985,0.48864285714285693,0.10876781702538985
bois capable,0.6849999999999999,0.0,0.705125,0.04425287908930116,0.685,0.7141860465116279,0.04038033810440864,0.7050625,0.02212643954465058,0.689811906999642,0.09711249298441965,0.717843156999642,0.10876781702538985,0.6957288999430744,0.13559246192272584,0.689827310090703,0.09711249298441965,0.717858560090703,0.10876781702538985,0.70125,0.10876781702538985
bois capitaine,,,,,,0.5965,0.03636619309193637,0.5965,0.03636619309193637,0.682735416666667,0.12340172424716199,0.682735416666667,0.12340172424716199,0.635395299886149,0.177051014041834,0.682735416666667,0.12340172424716199,0.682735416666667,0.12340172424716199,0.615,0.12340172424716199
bois carre,,,0.7999999999999999,0.0,0.8,0.7489285714285717,0.13673681900628556,0.7999999999999999,0.0,0.66675,0.0941339098036177,0.66675,0.0941339098036177,0.66675,0.0941339098036177,0.66675,0.0941339098036177,0.66675,0.0941339098036177,0.75,0.0941339098036177
bois cassave,,,,,,0.5,,0.5,,0.670777777777778,0.0941339098036177,0.6535910272087015,0.13159831657058085,0.670777777777778,0.0941339098036177,0.670777777777778,0.0941339098036177,0.652991781827206,0.13104257528058486,0.5745008036472949,0.1565523522526605
bois cassave sylvestre,,,,,,0.5,,0.5,,0.670777777777778,0.0941339098036177,0.670777777777778,0.0941339098036177,0.670777777777778,0.0941339098036177,0.670777777777778,0.0941339098036177,0.670777777777778,0.0941339098036177,0.5,0.12340172424716199
bois chandelle,0.8433333333333333,0.0,0.8767763157894737,0.028309217115958147,0.8791666666666668,0.7138660578386608,0.163102823896861,0.8767763157894737,0.028309217115958147,0.9126666666666667,0.08014752095445346,0.8497828159695158,0.0941339098036177,0.8497828159695158,0.0941339098036177,0.845385131243902,0.08947178018722962,0.8544876093699183,0.0941339098036177,0.899375,0.0941339098036177
bois chapeau,,,,,,0.5905128205128206,0.10049741337202135,0.5905128205128206,0.10049741337202135,0.519452380952381,0.0941339098036177,0.519452380952381,0.0941339098036177,0.519452380952381,0.0941339098036177,0.519452380952381,0.0941339098036177,0.519452380952381,0.0941339098036177,0.5243333333333329,0.12340172424716199
bois chene,0.7000000000000001,0.0,0.7000000000000001,0.0,0.7,0.6575000000000001,0.045478228096191634,0.7000000000000001,0.0,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.7,0.0941339098036177
bois chique,,,0.5905128205128206,0.10049741337202135,0.6,0.5905128205128206,0.10049741337202135,0.5905128205128206,0.10049741337202135,0.544971109123435,0.0941339098036177,0.544971109123435,0.0941339098036177,0.544971109123435,0.0941339098036177,0.542470421245421,0.0941339098036177,0.542470421245421,0.0941339098036177,0.5243333333333329,0.0941339098036177
bois cochon,,,0.7050000000000001,,0.7050000000000001,0.4022321428571428,0.044461737342306636,0.5803571428571428,0.044461737342306636,0.585,0.0824785857626475,0.6104325396825394,0.0941339098036177,0.6104325396825394,0.0941339098036177,0.585,0.0824785857626475,0.6100190476190475,0.0941339098036177,0.5925,0.0941339098036177
bois cochon marron,,,0.7050000000000001,,0.7050000000000001,0.34875,0.08385254915624213,0.7050000000000001,0.08385254915624213,0.65,0.0708232617216773,0.7008650793650789,0.0941339098036177,0.7008650793650789,0.0941339098036177,0.65,0.0708232617216773,0.7000380952380949,0.0941339098036177,0.685,0.0941339098036177
bois codine,,,,,,,,,,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,0.635395299886149,0.177051014041834,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois collier,0.7000000000000001,0.0,0.8303571428571429,0.1667963323443189,0.7,0.7498630136986298,0.15103915116740885,0.8303571428571429,0.1667963323443189,0.655,0.0708232617216773,0.5535357142857139,0.0941339098036177,0.5535357142857139,0.0941339098036177,0.655,0.0708232617216773,0.502261904761905,0.0941339098036177,0.6775,0.0941339098036177
bois come,,,0.5965,0.03636619309193637,0.585,0.5965,0.03636619309193637,0.5965,0.03636619309193637,0.62,0.0708232617216773,0.648677083333333,0.0941339098036177,0.648677083333333,0.0941339098036177,0.62,0.0708232617216773,0.648677083333333,0.0941339098036177,0.615,0.0941339098036177
bois coq,,,0.8,,0.8,0.8,,0.8,,0.5772283854166664,0.10876781702538985,0.5772283854166664,0.10876781702538985,0.622426035359741,0.13559246192272584,0.5772283854166664,0.10876781702538985,0.5772283854166664,0.10876781702538985,0.7245008036472951,0.14191844503088835
bois coq d'inde,,,,,,,,,,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,0.635395299886149,0.177051014041834,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois coq d’inde,,,,,,,,,,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,0.635395299886149,0.177051014041834,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois coraille,,,0.5,0.0,0.5,0.5168181818181817,0.05909317529971943,0.5,0.0,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.565833333333333,0.0941339098036177
bois corne,0.585,0.0,0.5965,0.03636619309193637,0.585,0.5965,0.03636619309193637,0.5965,0.03636619309193637,0.613666666666667,0.0708232617216773,0.648677083333333,0.0941339098036177,0.648677083333333,0.0941339098036177,0.613666666666667,0.0708232617216773,0.648677083333333,0.0941339098036177,0.615,0.0941339098036177
bois cotelette,,,,,,0.4692857142857139,0.18047268383439533,0.4692857142857139,0.18047268383439533,0.544797565633714,0.12340172424716199,0.544797565633714,0.12340172424716199,,,0.5431032182488761,0.12340172424716199,0.5431032182488761,0.12340172424716199,0.5315763888888889,0.12340172424716199
bois couiller,0.8249999999999996,0.0,0.8249999999999996,0.0,0.825,0.8249999999999996,0.0,0.8249999999999996,0.0,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,,,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois couleuvre,,,0.8249999999999996,0.0,0.825,0.7363095238095239,0.09450648141284282,0.7363095238095239,0.09450648141284282,0.6836080885929655,0.12483351514543665,0.6832021383198125,0.13159831657058085,0.73,0.0941339098036177,0.6826121489572334,0.12317770936188767,0.682602892938317,0.13104257528058486,0.687000803647295,0.1565523522526605
bois coure,,,,,,0.647619047619048,0.18901296282568564,0.647619047619048,0.18901296282568564,,,0.94,0.0941339098036177,0.94,0.0941339098036177,,,0.94,0.0941339098036177,0.9,0.0941339098036177
bois crapaud,0.3899999999999999,0.0,0.3899999999999999,0.0,0.39,0.584642857142857,0.09023634191719766,0.5449999999999999,0.0,0.531941421926299,0.12483351514543665,0.522418804986479,0.13159831657058085,0.4084333333333329,0.0941339098036177,0.530945482290567,0.12317770936188767,0.5218195596049835,0.13104257528058486,0.49975080364729496,0.14191844503088835
bois creole,,,1.3,,1.3,0.8303124999999999,0.12751304487346865,1.3,0.12751304487346865,0.7227602739726031,0.0941339098036177,0.7227602739726031,0.0941339098036177,0.7227602739726031,0.0941339098036177,0.7227602739726031,0.0941339098036177,0.7227602739726031,0.0941339098036177,1.0,0.0941339098036177
bois d'amour,,,0.8,,0.8,0.8303124999999999,0.12751304487346865,0.8,0.12751304487346865,0.8155,0.0941339098036177,0.8155,0.0941339098036177,0.8155,0.0941339098036177,0.8155,0.0941339098036177,0.8155,0.0941339098036177,0.8,0.0941339098036177
bois d'anjou,,,0.45000000000000007,0.0,0.45,0.4557142857142856,0.005070925528371146,0.45285714285714285,0.002535462764185573,0.457276488095238,0.0941339098036177,0.457276488095238,0.0941339098036177,0.457276488095238,0.0941339098036177,0.457276488095238,0.0941339098036177,0.457276488095238,0.0941339098036177,0.49,0.0941339098036177
bois d'anneau,,,0.6986363636363636,0.002335496832484577,0.7,0.7498630136986298,0.15103915116740885,0.6986363636363636,0.002335496832484577,0.6804400297619049,0.0941339098036177,0.6804400297619049,0.0941339098036177,0.6804400297619049,0.0941339098036177,0.6819187888198759,0.0941339098036177,0.6819187888198759,0.0941339098036177,0.699875,0.0941339098036177
bois d'argent,,,0.8249999999999996,0.0,0.825,0.8249999999999996,0.0,0.8249999999999996,0.0,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,,,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois d'ebene,1.14,0.0,1.0163636363636364,0.17153849289723433,1.14,0.7366175533609428,0.11589991368811306,0.8698678646934461,0.1261495845530258,0.941426549145299,0.09711249298441965,0.856426549145299,0.10876781702538985,0.8026976499430745,0.13559246192272584,0.7710348436285935,0.10876781702538985,0.7710348436285935,0.10876781702538985,0.97,0.10876781702538985
bois d'encens,0.33,0.0,0.33,0.0,0.33,0.34875,0.08385254915624213,0.33,0.0,0.305,0.0708232617216773,0.310833333333333,0.0941339098036177,0.310833333333333,0.0941339098036177,0.305,0.0708232617216773,0.310833333333333,0.0941339098036177,0.335,0.0941339098036177
bois d'homme,0.5,0.0,0.5,0.0,0.5,0.5405999999999999,0.07859866411078499,0.5203,0.039299332055392495,0.5037824346877415,0.09711249298441965,0.5241713235766305,0.10876781702538985,0.59750320549863,0.13559246192272584,0.5037824346877415,0.09711249298441965,0.5241713235766305,0.10876781702538985,0.45127941176470604,0.10876781702538985
bois d'inde,0.7000000000000001,0.0,0.7573717948717951,0.061687507053451066,0.7725,0.7432494658119658,0.11943835541433317,0.7816853632478633,0.08362935299345692,0.7754259259259256,0.08636369377630422,0.7237496289670706,0.0941339098036177,0.7237496289670706,0.0941339098036177,0.7754259259259256,0.08636369377630422,0.722916066341066,0.0941339098036177,0.7278730158730156,0.10388984795146579
bois d'inde francais,,,0.9000000000000002,0.0,0.9,0.8303124999999999,0.12751304487346865,0.9000000000000002,0.0,0.9,0.0708232617216773,0.9275,0.0941339098036177,0.9275,0.0941339098036177,0.9,0.0708232617216773,0.9275,0.0941339098036177,0.875,0.0941339098036177
bois d'inde marron,,,,,,,,,,0.567715277777778,0.12340172424716199,0.567715277777778,0.12340172424716199,,,0.567715277777778,0.12340172424716199,0.567715277777778,0.12340172424716199,0.64900160729459,0.18970298025815902
bois d'ine,,,,,,0.8303124999999999,0.12751304487346865,0.8303124999999999,0.12751304487346865,0.7768333333333329,0.0941339098036177,0.7768333333333329,0.0941339098036177,0.7768333333333329,0.0941339098036177,0.7768333333333329,0.0941339098036177,0.7768333333333329,0.0941339098036177,0.7942857142857142,0.12340172424716199
bois d'ine franc,,,0.9000000000000002,0.0,0.9,0.8303124999999999,0.12751304487346865,0.9000000000000002,0.0,0.9,0.0708232617216773,0.9275,0.0941339098036177,0.9275,0.0941339098036177,0.9,0.0708232617216773,0.9275,0.0941339098036177,0.875,0.0941339098036177
bois d'ine francais,,,0.9000000000000002,0.0,0.9,0.8303124999999999,0.12751304487346865,0.9000000000000002,0.0,0.9,0.0708232617216773,0.9275,0.0941339098036177,0.9275,0.0941339098036177,0.9,0.0708232617216773,0.9275,0.0941339098036177,0.875,0.0941339098036177
bois d'ine marron,,,,,,,,,,0.567715277777778,0.12340172424716199,0.567715277777778,0.12340172424716199,,,0.567715277777778,0.12340172424716199,0.567715277777778,0.12340172424716199,0.64900160729459,0.18970298025815902
bois d'ine petites feuilles,,,1.3,,1.3,0.8303124999999999,0.12751304487346865,1.3,0.12751304487346865,0.7227602739726031,0.0941339098036177,0.7227602739726031,0.0941339098036177,0.7227602739726031,0.0941339098036177,0.7227602739726031,0.0941339098036177,0.7227602739726031,0.0941339098036177,1.0,0.0941339098036177
bois d'orme,0.5,0.0,0.5125,0.0,0.5125,0.6191393939393939,0.06884591970525221,0.6083333333333333,0.029546587649859714,0.5427244200382447,0.08834941589683887,0.5686656237419484,0.10388984795146579,0.580878472222222,0.0941339098036177,0.5427244200382447,0.08834941589683887,0.5703799755938004,0.10388984795146579,0.6100833333333334,0.10388984795146579
bois d'ortie,0.66,0.0,0.66,0.0,0.66,0.6447642857142858,0.10766774155853528,0.6003,0.039299332055392495,0.7612916666666665,0.10876781702538985,0.7612916666666665,0.10876781702538985,0.88,0.0941339098036177,0.7612916666666665,0.10876781702538985,0.7612916666666665,0.10876781702538985,0.558779411764706,0.12340172424716199
bois d'ortie blanche,,,,,,0.5405999999999999,0.07859866411078499,0.5405999999999999,0.07859866411078499,0.88,0.0941339098036177,0.88,0.0941339098036177,0.88,0.0941339098036177,0.88,0.0941339098036177,0.88,0.0941339098036177,0.36755882352941205,0.12340172424716199
bois d'ortie rouge,,,,,,0.5405999999999999,0.07859866411078499,0.5405999999999999,0.07859866411078499,0.88,0.0941339098036177,0.88,0.0941339098036177,0.88,0.0941339098036177,0.88,0.0941339098036177,0.88,0.0941339098036177,0.36755882352941205,0.12340172424716199
bois de coq,,,,,,,,,,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,0.635395299886149,0.177051014041834,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois de couille,,,0.8249999999999996,0.0,0.825,0.8249999999999996,0.0,0.8249999999999996,0.0,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,,,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois de couilles,0.8249999999999996,0.0,0.8249999999999996,0.0,0.825,0.8249999999999996,0.0,0.8249999999999996,0.0,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,,,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois de fer,0.8283333333333333,0.0,0.8034166666666667,0.029501919392867438,0.79,0.7592790697674417,0.11540752215821302,0.8193125,0.07696345454625064,0.8607142857142858,0.0766509237421624,0.8637455357142857,0.0941339098036177,0.8637455357142857,0.0941339098036177,0.8607142857142858,0.0766509237421624,0.8637455357142857,0.0941339098036177,0.8353806818181818,0.10145086341450377
bois de fer blanc,0.6849999999999999,0.0,0.705125,0.04425287908930116,0.685,0.7233720930232558,0.08076067620881729,0.705125,0.04425287908930116,0.7,0.0708232617216773,0.7560625,0.0941339098036177,0.7560625,0.0941339098036177,0.7,0.0708232617216773,0.7560625,0.0941339098036177,0.66,0.0941339098036177
bois de graines,0.7,0.0,0.7,0.0,0.7,0.647619047619048,0.18901296282568564,0.7,0.0,0.7356666666666665,0.0824785857626475,0.771333333333333,0.0941339098036177,0.771333333333333,0.0941339098036177,0.7356666666666665,0.0824785857626475,0.771333333333333,0.0941339098036177,0.7,0.0941339098036177
bois de graines noires,,,0.7,0.0,0.7,0.647619047619048,0.18901296282568564,0.7,0.0,0.771333333333333,0.0941339098036177,0.771333333333333,0.0941339098036177,0.771333333333333,0.0941339098036177,0.771333333333333,0.0941339098036177,0.771333333333333,0.0941339098036177,0.7,0.0941339098036177
bois de graines noirs,0.7,0.0,0.7,0.0,0.7,0.647619047619048,0.18901296282568564,0.7,0.0,0.7356666666666665,0.0824785857626475,0.771333333333333,0.0941339098036177,0.771333333333333,0.0941339098036177,0.7356666666666665,0.0824785857626475,0.771333333333333,0.0941339098036177,0.7,0.0941339098036177
bois de haut,,,0.7150000000000001,0.0,0.7150000000000001,0.5568421052631578,0.12452365378062592,0.7150000000000001,0.0,0.7411096153846151,0.0941339098036177,0.7411096153846151,0.0941339098036177,0.7411096153846151,0.0941339098036177,0.7416215686274509,0.0941339098036177,0.7416215686274509,0.0941339098036177,0.746666666666667,0.0941339098036177
bois de hetre,0.5,0.0,0.5,0.0,0.5,0.5405999999999999,0.07859866411078499,0.5,0.0,0.5188333333333329,0.0708232617216773,0.559611111111111,0.0941339098036177,0.559611111111111,0.0941339098036177,0.5188333333333329,0.0708232617216773,0.559611111111111,0.0941339098036177,0.535,0.0941339098036177
bois de houx,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.592793563988095,0.12340172424716199,0.592793563988095,0.12340172424716199,,,0.592793563988095,0.12340172424716199,0.592793563988095,0.12340172424716199,0.54,0.12340172424716199
bois de lance,0.81,0.0,0.81,0.0,0.81,0.5915384615384617,0.2136916062088134,0.81,0.0,0.815,0.0708232617216773,0.736666666666667,0.0941339098036177,0.736666666666667,0.0941339098036177,0.815,0.0708232617216773,0.736666666666667,0.0941339098036177,0.81,0.0941339098036177
bois de lance batard,,,0.81,0.0,0.81,0.5915384615384617,0.2136916062088134,0.81,0.0,0.736666666666667,0.0941339098036177,0.736666666666667,0.0941339098036177,0.736666666666667,0.0941339098036177,0.736666666666667,0.0941339098036177,0.736666666666667,0.0941339098036177,0.81,0.0941339098036177
bois de lance franc,0.81,0.0,0.81,0.0,0.81,0.5915384615384617,0.2136916062088134,0.81,0.0,0.815,0.0708232617216773,0.736666666666667,0.0941339098036177,0.736666666666667,0.0941339098036177,0.815,0.0708232617216773,0.736666666666667,0.0941339098036177,0.81,0.0941339098036177
bois de l’orme,0.5,0.0,0.5,0.0,0.5,0.5405999999999999,0.07859866411078499,0.5,0.0,0.5188333333333329,0.0708232617216773,0.559611111111111,0.0941339098036177,0.559611111111111,0.0941339098036177,0.5188333333333329,0.0708232617216773,0.559611111111111,0.0941339098036177,0.535,0.0941339098036177
bois de rose,0.46,0.0,0.7452564102564103,0.10049741337202135,0.75,0.7046283045120254,0.09062904479041932,0.7635042735042735,0.09062904479041932,0.6175066137704384,0.09611963192415234,0.6257277527090194,0.10388984795146579,0.6664716656728286,0.0941339098036177,0.6141118326256573,0.09611963192415234,0.6214994089382336,0.10388984795146579,0.7414444444444444,0.10388984795146579
bois de roux,,,0.7150000000000001,0.0,0.7150000000000001,0.5568421052631578,0.12452365378062592,0.7150000000000001,0.0,0.7411096153846151,0.0941339098036177,0.7411096153846151,0.0941339098036177,0.7411096153846151,0.0941339098036177,0.7416215686274509,0.0941339098036177,0.7416215686274509,0.0941339098036177,0.746666666666667,0.0941339098036177
bois de santanier,0.4000000000000001,0.0,0.4000000000000001,0.0,0.4,0.647619047619048,0.18901296282568564,0.4000000000000001,0.0,0.565,0.0708232617216773,0.6083571428571429,0.0941339098036177,0.6083571428571429,0.0941339098036177,0.565,0.0708232617216773,0.6083571428571429,0.0941339098036177,0.4,0.0941339098036177
bois de satanico,0.4000000000000001,0.0,0.4000000000000001,0.0,0.4,0.647619047619048,0.18901296282568564,0.4000000000000001,0.0,0.565,0.0708232617216773,0.6083571428571429,0.0941339098036177,0.6083571428571429,0.0941339098036177,0.565,0.0708232617216773,0.6083571428571429,0.0941339098036177,0.4,0.0941339098036177
bois de satanier,0.4000000000000001,0.0,0.4000000000000001,0.0,0.4,0.647619047619048,0.18901296282568564,0.4000000000000001,0.0,0.565,0.0708232617216773,0.6083571428571429,0.0941339098036177,0.6083571428571429,0.0941339098036177,0.565,0.0708232617216773,0.6083571428571429,0.0941339098036177,0.4,0.0941339098036177
bois de savane,,,0.5700000000000001,0.0,0.5700000000000001,0.7489285714285717,0.13673681900628556,0.5700000000000001,0.0,0.642583333333333,0.12340172424716199,0.642583333333333,0.12340172424716199,,,0.642583333333333,0.12340172424716199,0.642583333333333,0.12340172424716199,0.75,0.12340172424716199
bois de soie,0.4,0.0,0.4,0.0,0.4,0.69625,0.22227985363800595,0.6000000000000001,0.0,0.604281630057367,0.12340172424716199,0.604281630057367,0.12340172424716199,,,0.6032582967240341,0.12340172424716199,0.6032582967240341,0.12340172424716199,0.73375,0.12340172424716199
bois de soie marron,,,,,,0.8,,0.8,,0.544239926781401,0.12340172424716199,0.544239926781401,0.12340172424716199,,,0.544239926781401,0.12340172424716199,0.544239926781401,0.12340172424716199,0.8,0.12340172424716199
bois de sureau,,,,,,,,,,0.3935,0.0941339098036177,0.3935,0.0941339098036177,0.3935,0.0941339098036177,0.3935,0.0941339098036177,0.3935,0.0941339098036177,0.64900160729459,0.18970298025815902
bois de tremble,,,,,,0.7000000000000001,0.0,0.7000000000000001,0.0,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,,,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois dentelle,,,,,,,,,,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,,,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
bois dents marron,,,,,,0.74,,0.74,,0.635,0.0941339098036177,0.635,0.0941339098036177,0.635,0.0941339098036177,0.635,0.0941339098036177,0.635,0.0941339098036177,0.66325,0.12340172424716199
bois diou,,,0.6075,0.0,0.6075,0.5368301435406697,0.09180841454017268,0.6075,0.0,0.692601282051282,0.0941339098036177,0.692601282051282,0.0941339098036177,0.692601282051282,0.0941339098036177,0.6928572586727,0.0941339098036177,0.6928572586727,0.0941339098036177,0.65625,0.0941339098036177
bois diou marron,,,0.5,0.0,0.5,0.5168181818181817,0.05909317529971943,0.5,0.0,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.644092948717949,0.0941339098036177,0.565833333333333,0.0941339098036177
bois douleur,,,,,,0.8669999999999999,0.21934806000640028,0.8669999999999999,0.21934806000640028,0.63,0.0708232617216773,0.54,0.0941339098036177,0.54,0.0941339098036177,0.63,0.0708232617216773,0.54,0.0941339098036177,0.671522727272727,0.12340172424716199
bois du sip,,,0.585,0.0,0.585,0.6575000000000001,0.045478228096191634,0.585,0.0,0.7559898809523811,0.0941339098036177,0.7559898809523811,0.0941339098036177,0.7559898809523811,0.0941339098036177,0.762322839506173,0.0941339098036177,0.762322839506173,0.0941339098036177,0.7190000000000001,0.0941339098036177
bois d’amour,,,0.8,,0.8,0.8303124999999999,0.12751304487346865,0.8,0.12751304487346865,0.8155,0.0941339098036177,0.8155,0.0941339098036177,0.8155,0.0941339098036177,0.8155,0.0941339098036177,0.8155,0.0941339098036177,0.8,0.0941339098036177
bois d’anjou,,,,,,0.4557142857142856,0.005070925528371146,0.4557142857142856,0.005070925528371146,0.52,0.0941339098036177,0.52,0.0941339098036177,0.52,0.0941339098036177,0.52,0.0941339098036177,0.52,0.0941339098036177,0.5,0.0941339098036177
bois d’argent,0.8249999999999996,0.0,0.8249999999999996,0.0,0.825,0.8249999999999996,0.0,0.8249999999999996,0.0,0.637216177185931,0.178843768569196,0.636404276639625,0.16906272333754402,,,0.635224297914467,0.17553215700209804,0.635205785876634,0.16795124075755202,0.64900160729459,0.18970298025815902
